% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 14 2023, 09:38
% Dimension:          3
% Nodes:              12760
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
-17.181747750691105       62.499999999999986       40.37100635176792        0.18870454937636694
-11.807079227715148       55.04401758710834        62.92316586960411        0.0952934789649939
-10.115127279834647       55.14699915050233        66.67630419293617        0.08281770375899546
-16.352092123664836       64.1045427074087         57.356226848834964       0.10264928163963051
-13.669415694561982       61.710550971289834       35.0587142579606         0.23360047861008643
-8.859640934312727        55.66165336748733        32.185295323785276       0.29895128385991826
-8.859509890984393        62.499999999999986       30.470269557240602       0.2718364458268876
-8.174399739621945        59.374999999999986       35.94355672675773        0.24628872846724642
34.900548546141955        49.99999999999998        5.70266702723602         0.496948009731203
29.76369015671113         74.99999999999999        2.2113318320581605       0.3007503878214586
27.564898291958333        62.499999999999986       7.120812514668378        0.42765644506042794
5.867595451610158         87.42920671767645        106.94499715909053       0.007990476044037994
-16.915369493176023       99.99999999999996        107.21411112774327       0
-0.5439886332960997       99.99999999999996        113.95308520920344       0
-9.342750580330936        77.68127406092383        99.15725218395089        0.017696651595182373
-25.73116343453135        85.37786148642843        100.39332235141417       0.010800980853730493
-22.631333033493057       80.39699509576249        88.29391090311515        0.021558309760307662
-13.204083930003724       72.72413319767175        87.84466865859676        0.030140860940234653
76.66142079427365         99.99999999999994        78.0105162100705         0
66.72942446706547         99.99999999999994        92.95705224745122        0
24.97369582858573         99.99999999999996        10.165569383631487       0
86.10729452051788         99.99999999999996        29.841717951581458       0
64.97638372615656         99.99999999999996        10.944689326429646       0
57.94602156414422         64.06249999999997        13.739246264445526       0.1777754803975761
48.009760163304286        81.24999999999997        8.787521565820155        0.1374043653078982
65.3790702470625          81.24999999999997        15.273723779804737       0.07997143412557836
46.74465229348778         99.99999999999996        16.31175634084048        0
12.010407671115209        62.499999999999986       14.779826058571544       0.42240906805876743
8.571227861757519         56.24999999999999        17.846270797950087       0.45778662849994955
5.1320480523998295        49.99999999999998        20.91271553732863        0.47563981170995456
2.745007567519998         54.953301221804495       26.23629603492546        0.37211674199452754
2.16644333841236          49.99999999999998        26.940210470275247       0.3987147120334851
-1.9946022709442404       56.163271229544435       30.19839843422481        0.3219515919780241
-29.330606711634566       99.99999999999996        85.4128279553243         0
-19.178741075419765       76.3406370304619         76.74486695620038        0.0379624758470207
-22.037422453365327       87.49999999999996        59.95451671574189        0.035672551426837076
-15.060113336222058       99.99999999999996        65.57655170303387        0
-24.66974064210396        87.49999999999999        35.25190685123696        0.07331031691796629
-19.025127017921385       71.87499999999999        29.154699800937838       0.20147275148877067
-19.560608067595922       74.99999999999997        39.0330872577946         0.13471387596400805
-0.41464585224329986      62.499999999999986       17.213845258964938       0.4114024271654296
-8.915244964945408        73.43749999999997        12.108550355691406       0.32462957898308287
0.5765000319033958        62.499999999999986       28.513425274403215       0.29454677816558755
-4.764992266389929        68.74999999999997        26.123559030771265       0.26438854006696383
-18.391103934466077       87.49999999999999        15.180413529054682       0.13059126225628995
-2.683719083229883        87.49999999999999        5.910018472712335        0.17564013272838735
11.80465700257925         74.99999999999999        16.496971490561155       0.26786930027796435
-10.106484564683255       74.99999999999999        23.73369278713931        0.22264591716438892
15.36221663128711         87.49999999999999        8.493280425948706        0.15588533364678683
33.501247955914394        87.49999999999999        15.315421941376457       0.10734852125136103
23.81113336394057         74.99999999999999        14.192141672457279       0.2529280027258218
-17.508595296393924       99.99999999999996        24.630062484248725       0
-17.1493578423245         99.99999999999996        46.511315978428094       0
5.661623532572002         99.99999999999996        19.183928560705542       0
20.07586066893552         99.99999999999996        26.943279253580776       0
52.096017648340826        81.33608153874872        107.93427952839593       0.007974046288765855
35.11437137433286         99.99999999999996        108.87194598950616       0
17.06579065556972         99.99999999999996        107.55482701207612       0
-20.799015260480626       81.24999999999996        49.49380198676824        0.0740871563805756
-16.090249029799228       70.87070462880773        53.72051407294837        0.09927430437884023
-15.727859963596085       69.03761271041664        71.09294805874484        0.0575726637175782
-16.418464274611114       73.7383251600239         60.77708767242364        0.07169190890431243
-4.941561758774604        49.99999999999998        32.060621996241316       0.339364259340373
-4.7286662334199          53.124999999999986       34.37989749835043        0.29760882993581483
-2.3598250882801652       49.99999999999998        28.706680374922733       0.3779569804018808
1.2321568506449831        49.99999999999998        30.768879646240745       0.3557943550682516
-7.612535217285532        49.99999999999998        37.20684632734189        0.2841029966884868
-5.059097417294001        49.99999999999998        35.33729354515987        0.30635622239924704
-7.260600455782166        53.20763779656609        64.47329573028152        0.09104560824764024
-8.918850200005423        49.99999999999998        63.13383908889995        0.09590343765084047
56.62299422061573         -5.736445129853832       91.17208216424176        0.031765649248640476
89.26551518694653         22.60888297243651        82.50912674215688        0.024397683313982184
73.58489166319714         27.124118196426636       89.87173480477475        0.026974321954429874
49.64789806066132         99.99999999999996        97.2726750239814         0
88.30938162469378         59.717141554961934       41.4094675367651         0.05060543218998875
68.23986812343087         87.49999999999997        28.287826369345616       0.03927812575292088
81.52625243740763         75.45045350277599        25.017708533446996       0.05622890365414309
92.60151664628474         79.85857077748095        45.379005087752276       0.02389562692255626
80.4206923848578          83.67928538874045        36.83341572854894        0.0318521522944718
67.09742481745943         88.5953328241406         84.07312740648003        0.008985681757395302
71.7961006484928          99.99999999999996        54.990124710498854       0
79.23049795694196         89.16028925715636        66.55650184450997        0.011052733459641835
79.82559517089989         86.4197873229484         51.694958786529455       0.019561334541688076
46.13149573348118         66.40624999999999        14.893245031497427       0.22097419865916032
87.16471560941541         71.1360740831786         61.02587567217093        0.026228028969254576
71.96504414071192         62.94432688762386        51.14883677035499        0.05576024789262714
59.7807214080971          79.26337359351498        91.56174104695236        0.013993717780338883
69.66327803196467         61.858769155823616       92.08334996486616        0.019369723966851823
67.46542516785337         77.19066564828127        75.18920256550882        0.02215219497408107
0.7533754339293404        12.892678416187362       103.62316258974944       0.028838543795372682
59.00797538982625         7.98724626358855         104.11587367008894       0.021363959633931687
59.11330354942726         25.344326154994945       95.69744457212136        0.028217703924465726
17.486262431845475        40.594166321243804       117.58597203056506       0.017242069182937483
43.89498255218225         36.21788782341087        105.79954669500754       0.022931088437657957
34.328866444685204        30.192512147789113       115.94223230313222       0.01756439161888649
52.02562508208657         19.90470629842552        108.14119488375425       0.020311334659931138
26.962591732056584        17.770385731576987       113.30404948000788       0.02069122890890313
9.64388493495634          -6.9615961976715335      96.1312419326641         0.03239188755399671
25.708245624305114        -6.506291291606981       94.01812098666994        0.03440688856195606
18.88438862146752         4.821695094179935        107.99000055414193       0.024750260738218476
5.882711056355095         4.882797405774053        97.76769741515854        0.03280628280189908
9.317649460065734         -0.24015059204815412     87.11436143875397        0.040848590712365795
7.376512982893138         8.705124888124413        89.8310027629186         0.03968635065841754
-16.85598006124679        37.62366098919677        98.27979332711995        0.03244451849144726
2.154806984953702         31.85216393147915        111.03098205399017       0.023088087781140073
-7.952682031309229        24.942238767754308       101.45634563347315       0.03069046037111063
38.96513488170093         5.823864345333675        102.59022894862356       0.0272271465802122
25.483450154466738        86.01777640489104        104.13569652304027       0.009120639292420832
6.205728206214585         81.21460335883822        94.30520931382719        0.018002849835826885
12.279179536516413        74.85841343535299        99.93690910897766        0.01890423683503593
17.67970579562704         58.080046171512926       111.07241173474887       0.018434896783237953
-1.50376175650207         66.60724099147322        105.66650328003722       0.019727828618330775
15.47577983278579         20.144510789802524       102.1212196776774        0.030087750199533223
0.3255226142258158        49.22970246147619        108.3487426670137        0.0229752345111894
10.592595819906325        32.28795848988661        100.01439109351254       0.031556236076753216
33.90110965336376         72.03555280978215        100.71656603400442       0.018030597399956647
54.38060080504429         62.67216307749745        96.4850597980514         0.020954891645976116
56.74695217723578         44.0082446162462         96.09125218508638        0.026151874111646954
32.26758246027711         50.3168989265096         102.04038967353009       0.025556782959276696
38.338298462418344        50.67515623572679        91.79803420938329        0.03347438666516786
-9.94084070462132         44.11463404270641        90.04621327314881        0.03963763625750957
7.605627191925301         49.99999999999998        26.43193057711311        0.3977946144141004
14.156413066089858        49.99999999999998        9.420785628628014        0.6401225651437249
20.86065567902409         56.24999999999999        8.270799071648197        0.5370377118636239
14.99461506769503         56.24999999999999        16.70266540861422        0.45182506621476126
10.89773273548975         49.99999999999998        17.535800415281745       0.511977399501363
11.835566423982367        49.99999999999998        22.304904577173225       0.4392355625717173
10.924038189386776        56.24999999999999        24.43074278436952        0.3704255558249756
-13.961825444399476       59.92619751090628        60.18540764838851        0.1001670901928281
-10.672601868958173       64.8577527087893         63.076839286643064       0.08450593876472674
-12.768633540686752       59.43676852315453        65.46437685582515        0.08327008994650932
-10.423415340953154       60.42752584894825        68.70737682266636        0.0735852935458576
-8.726537097439646        62.379810042783454       75.90842519054509        0.05585626192211886
-6.3174400573003755       75.67031851523093        79.20514421238211        0.03726230193692612
-3.9532156050318945       64.58901713689835        87.12024266338624        0.037450327954306015
-2.8052196365346416       54.10902867977659        92.80563486279154        0.03535213767219596
-5.8670545471499524       49.99999999999998        64.34034029793067        0.09163778058362312
24.642035742360598        60.36924781738385        100.12834662841506       0.025035835762064595
5.701585399405895         63.56538744321417        86.63839398080884        0.038570488676330256
-5.6134007640504935       61.957403159005395       69.83877834502984        0.0699936586303218
25.366106427205544        49.99999999999998        12.030293197278594       0.5082718631930808
27.147954067241013        56.24999999999999        14.187853009714209       0.41462817544171143
99.63773595116459         19.65998373658642        47.20108303202485        0.046409283486585816
93.37507945296419         23.80921471565841        60.05157637389633        0.04064177788056713
97.41104095147222         9.79192118439542         53.79513265229577        0.042731805292837786
87.21904401319928         -1.229876675588674       59.91731738762908        0.045470936607538544
77.02704707492636         -12.25167453557277       66.03950212296242        0.044661870709028495
84.86005975897638         8.74986321146898         73.29056587679914        0.03547985012081024
69.32125851677799         11.874368683225223       90.88162063127122        0.028634722641435444
72.92959947444058         0.13879201593759996      79.22290376511356        0.03681537745563476
82.44628960872724         54.381331296562585       76.23176647617208        0.027425206129301237
70.77979657907726         39.86282872577877        85.9646055241467         0.029941249646190264
82.07743801602072         31.836021720718584       73.00809094902152        0.036606544242022816
84.61979300270593         38.937205431865365       55.91473923535362        0.05035025824188858
73.99478314903577         51.26626912800299        58.24262951087233        0.05285512918752177
35.02518825613464         4.537546967124351        86.1803852499051         0.043871941568968675
46.39330696429021         49.99999999999998        12.26171656765832        0.31836018627606955
35.132691849721866        49.99999999999998        16.779065655722192       0.37089875139495815
54.09634179754383         62.499999999999986       24.996998613164273       0.15902058438381428
59.55575466505377         -4.10869065319358        72.0753953033779         0.05191061724451426
-1.45453988956995         49.99999999999998        33.33728588309826        0.32907756500510205
-6.1917277073787815       53.03440298469449        39.241828819347894       0.2500158149401858
-14.666245079286256       56.18882391778411        43.52024130846817        0.19426745608492038
-13.479105255340972       59.374999999999986       40.20287875036072        0.2077486407165848
-9.776462759990839        56.24999999999999        40.03475114895351        0.22601284108129785
-16.0553175506763         56.67619171211902        49.293011163298246       0.15493308202283754
-16.904324059292296       57.05227135370434        54.89877838641812        0.12472134466953712
-12.872187368459917       61.213098755453125       55.43739454631966        0.1174445649997347
-11.81215024459355        62.76508807860095        43.18170453950957        0.17678018846224355
-12.377908200963956       56.680520705146364       47.51213311897323        0.16829156431080727
-11.327712850521813       62.57422357782105        50.2770120743895         0.13891472095467983
-7.133304086648962        49.99999999999998        60.93759438074302        0.10410225783718263
-4.5157707080651965       56.24999999999999        36.69917300045954        0.2591224769359231
-2.2261696492545107       52.14843749999999        39.1492240882162         0.2576499208047433
-1.8209527860323371       49.99999999999998        37.12740065764569        0.29074240431495463
-4.625081373789629        49.99999999999998        39.22801414406282        0.26661820196563785
-12.056977901767025       68.74999999999997        39.75380408820591        0.17008959312582442
-15.67157868005814        68.74999999999997        44.86123435102271        0.14144028521371776
-6.829359112387739        55.93020731491295        62.11343640486382        0.09845728124559859
-5.218496872529155        57.08544908255954        66.35822911478867        0.08341300716978188
-9.082699652910787        66.00353014351468        57.56554943869637        0.10101122355665564
-7.5770015265604425       62.499999999999986       40.06106011782084        0.20115349337711902
-3.500250747328524        62.499999999999986       34.28724269611202        0.24556062653693606
-3.311689501843808        57.81249999999998        42.209188084420155       0.20710637259142986
-0.7450197960864212       52.34374999999998        36.0373934392308         0.28799339054851963
0.9193278090035117        49.99999999999998        36.07365739631977        0.30177757577977
8.160301832108637         56.24999999999999        30.574677563058458       0.31192058581385973
0.9772655841855609        55.4408482142857         33.76943468742989        0.2919779298693718
-1.2440130052474896       59.374999999999986       38.225143442166654       0.23198838139402964
4.065179635723903         53.124999999999986       34.114849708155056       0.300842779637881
2.4428530433549978        49.99999999999998        33.52477497670208        0.3267224708916472
4.783435955527482         49.99999999999998        30.491956813781435       0.3561428190374421
9.20310394788968          49.99999999999998        31.140948294009746       0.34187165193781144
39.42056079235663         59.375                   20.14546390549082        0.26532344092983523
34.13580215394738         68.22916666666667        19.327207419744408       0.2407870318010205
18.90301620110458         57.81249999999998        23.35226808359479        0.346017785439231
22.16473992880466         65.62499999999999        21.301912395057574       0.29352634492847757
-1.0860524774383373       99.99999999999996        89.68237894072071        0
-4.818117074695783        85.6931454344909         85.13074906584703        0.019047561742984716
52.484560726979474        99.99999999999996        74.14663865484555        0
27.012832847704527        99.99999999999996        86.25515003244978        0
57.566197571795655        87.49999999999997        46.48502598229515        0.032884561201193326
37.23880575511767         99.99999999999996        28.419512050694745       0
57.0565509381863          99.99999999999996        32.51682886974665        0
45.767968341315246        99.99999999999996        48.556017484568414       0
50.79035131004071         74.99999999999999        28.380256441089486       0.11250590667232399
30.453862961548236        78.12499999999999        24.50635747828854        0.15682567356188667
44.01457853257919         87.49999999999999        28.399884245892114       0.06619258471009319
10.335333489697138        62.8018184853581         26.478559032225842       0.3019165297967685
3.6359120971878345        60.641666692844524       33.24822064126692        0.26497463369359436
-4.2581261877015235       87.49999999999996        73.62098658579885        0.02464147591018913
-4.003107188572043        70.98281851523095        70.82710586129821        0.05711342934089237
-9.310770179591248        81.66397936694129        63.28061166243163        0.049539624357752964
6.97970545181934          99.99999999999996        66.65414319662072        0
-5.042003399104466        87.49999999999997        51.92039915855667        0.05009931451599983
-3.6178141508589774       99.99999999999996        51.53351704698339        0
-11.119588002439963       87.49999999999997        37.775786650166516       0.07553501247580872
-6.932208052842947        74.99999999999997        39.1366018246439         0.14418247151974037
17.85857657117001         74.99999999999999        26.17295151285639        0.19752717218409266
3.876046003243378         74.99999999999999        24.95332214999785        0.22031149037168882
2.9518953504067977        68.74999999999997        32.3522180169358         0.22081798706739292
-2.4522316776363646       68.74999999999997        39.44385785425882        0.17716069262272208
5.6789077472410145        87.49999999999997        29.212022476099353       0.09821907049042886
22.778987320165545        87.49999999999999        29.761793270623173       0.08671853118132114
9.5597294885863           99.99999999999996        48.42814354558591        0
-2.6785679372840043       99.99999999999996        36.51848604253844        0
25.292368423057265        99.99999999999996        41.14814626533416        0
11.641575098786047        99.99999999999996        34.50866813259105        0
41.51858328312603         78.16804076937434        92.13122644951414        0.018198732605501203
22.221938669666006        86.75888820244549        87.81342740333342        0.015264018342079636
-2.6727815909481265       66.74140925761547        65.54876077302463        0.07576457332276988
-6.172324773525102        73.54092909648811        52.466816451905466       0.09924711415584754
-5.234649917960999        72.99140925761547        61.56719356571408        0.07428929456018823
-3.569939999550684        52.604839402589135       65.46406528888856        0.08794343551825452
-4.454070795154951        49.99999999999998        60.9959523258714         0.10385954702253854
-2.7840927300465834       49.99999999999998        63.299949856656724       0.09523904210745847
50.94259318492874         9.066986760983005        85.32133049260946        0.04170645332442024
66.84992403361692         26.086468951205553       77.00851878037106        0.04335169048336053
57.68354822943328         34.503092490877386       84.08462665932302        0.03897822371128204
39.47369485392869         81.40843698770473        78.29858878801198        0.024872138288927922
52.44711579629235         80.91974942715821        69.82757684600932        0.028012744699370134
68.5547048921558          71.66092739972339        43.63406819226709        0.05884442269227108
63.294841327267164        80.43218990473628        61.29514831613464        0.030502910902591194
48.35272617207229         74.99999999999997        51.802374612093125       0.06371303311507126
44.52415168189511         49.99999999999998        24.243684012432322       0.24715852779517752
43.95999152506305         62.499999999999986       28.96175677098136        0.18071708025368782
47.105123912336914        68.74999999999997        39.05890212670275        0.11202735821222777
49.97494500808313         59.37499999999997        36.452575014271176       0.13793029616993838
63.36977329536559         63.59533282414062        60.57051978639102        0.05113799727142385
65.35963007691274         51.300588734011754       62.79370569305235        0.05459957604624289
63.42765203664339         52.70737242075327        78.89372261070429        0.03650688852817488
50.76803095584135         65.98491474478388        82.46720318828154        0.03176068638224979
59.491390525963716        67.17465670076157        73.02850922050109        0.036150628365717134
55.879250661509715        45.019629094413425       73.28628517247509        0.04974907697119882
6.934162744726668         21.079553926292753       89.74632601334179        0.04041581894043491
45.36803785939299         22.015552546488376       91.34268971979984        0.0368796536134083
21.401818801911013        44.142633788509116       103.33850642906157       0.02698250278204081
38.42744117003322         39.73012759124281        92.1225187340147         0.03567590327517257
30.63405526719048         28.598245043237046       103.36421331305577       0.027797873344049966
29.29268195070765         18.228582334779396       100.1459921737431        0.03105417183596555
44.58729987978931         29.143356255976023       82.20464779449932        0.04673187428691875
19.34587209440672         8.969886793124411        91.03435250944578        0.03938129270994816
1.077403492476849         36.97874347029644        93.0154910269951         0.03728818630752359
31.62277216935872         18.686778937981806       86.9879348674783         0.04401251450315355
19.736652116319153        19.970872782769867       87.8237175897361         0.04302806437745162
6.947369973076551         73.78648278917048        79.45765493599927        0.039191291372024935
17.4183205975051          68.6792067176765         87.46261389624864        0.03329312324598221
26.913152179380084        74.70866883285015        88.49885446270733        0.026061518097009066
8.839852897813518         54.04002308575645        93.03620586737443        0.034988289026488734
19.030384654858945        32.72375304829407        88.99780013303494        0.04143629267382755
13.93511877633623         43.381888067025265       91.01700300020468        0.03868383862458947
31.604365689094163        62.65844946325479        89.18428152208122        0.03283279545532535
37.84708520685236         62.47168452322249        78.14933449190873        0.04421305761516737
44.40901446455954         51.033413544943976       81.55567874523649        0.04279339641910496
44.74231713626739         43.0034075505026         76.98800077800735        0.05055906008319364
25.317375171976554        47.69110125577443        89.09104082755807        0.03935122506897693
33.605383611025054        40.987186006591784       80.6897163835396         0.04904539000029572
32.70643621234268         52.081345104159944       80.66406690305601        0.04725035653697249
12.189844886485156        49.99999999999998        27.609528028250605       0.3728036952399773
17.97882246427484         49.99999999999998        18.625504758656895       0.46348347849693733
15.641292473404498        49.99999999999998        25.40262377213201        0.38689720666320954
13.34983055189288         49.99999999999998        31.881691370197746       0.323990947670115
16.19696211714283         53.51562499999998        28.842467470464936       0.32726118979796465
16.762232578197732        49.99999999999998        29.25916821312278        0.34015145383837003
16.443861393784175        49.99999999999998        32.636395855914635       0.30730492563832706
-8.537439288527374        58.87285231440385        57.069125792490055       0.11565623958059093
-6.111477153309653        60.917792086860345       61.33206317635416        0.09668143014148325
-3.9780644003526473       55.733838078600954       58.29210968861755        0.11432904957340102
5.477204315124174         70.64765925761547        71.39008847714763        0.05642973995050739
-0.7911812788284047       62.771180441426516       77.18504625026127        0.0536160160299075
6.922964085431812         62.777675084863894       76.96392864925764        0.05376460054424926
15.698657278153648        58.27001154287822        84.01226227544703        0.04380564138970053
23.937418415235165        55.09555062788721        82.03967975553886        0.04645586547379132
-0.1109132639352536       60.491409257615466       69.53032798033522        0.07223847536063156
15.328086548487022        64.29125577143911        77.98266668422201        0.049785559774245675
9.005198317841007         64.06249999999997        71.5360351909726         0.06358571151166455
-0.5099245654987405       52.894875411537          62.390380509099415       0.09885314959679828
0.3148211839831089        54.90821311136052        66.41932505614038        0.08438074642746045
-0.20796228052879773      62.27695462880772        63.664845542829305       0.08752439991254414
21.450716933598446        49.99999999999998        25.888377281585672       0.3573932296762341
26.731009842523694        49.99999999999998        21.25489350476004        0.38076579806485344
30.277325547552987        56.24999999999999        27.09070421677924        0.2750357636029354
39.25081132930323         56.24999999999999        27.91356178305175        0.22936351105106378
67.34948685845987         39.005844643882895       65.0168915997137         0.054718240981724536
34.54163113354341         49.99999999999998        26.865366795122142       0.28294829103011354
22.117250494920913        53.51562499999998        30.232186830010306       0.2942452170267095
-1.6407025667695918       49.99999999999998        40.26211137625433        0.2563172433631868
-2.6313865124766855       54.296874999999986       41.17104751878671        0.22886244469604713
0.31644708895025686       57.03124999999998        41.59011148910031        0.2153777348585675
-4.21325945666409         51.915199850340144       41.03386604349235        0.23844867715681647
-7.945601196634121        49.99999999999998        47.53702553268937        0.17885971604834897
-8.052990113697977        49.99999999999998        50.719995105267124       0.1569752361793354
-8.572381553769448        57.81249999999998        45.54476623291412        0.18059584053110997
-6.424479221573929        63.05573308966003        45.899184787320145       0.16316749936032385
-7.360494826197198        54.296874999999986       47.99178875442132        0.17215965334717304
-5.048103432763829        62.18806162509214        52.09423223295413        0.133309357273501
-6.358677400431811        57.226562499999986       52.86456027340541        0.1386226154393713
-5.823104555955746        52.14843749999999        46.49589437721066        0.18652784251055085
-3.556638124699011        54.29340839110095        53.75614274653234        0.13770278168063216
-5.86942758225506         49.99999999999998        52.333533373263364       0.14743901246311275
8.99676946352032          52.34374999999998        33.928264156845906       0.30089927290426943
3.8055577226446475        49.99999999999998        36.84527598906799        0.2924340351533055
-0.03549970260289193      54.68749999999998        38.73750099536334        0.24989320573374582
-2.2192239748898683       68.74999999999997        46.029197577001845       0.14284542857230462
9.673691921083817         54.6399091953659         36.48508960938864        0.2638444393164982
16.75263176088116         57.03124999999998        32.28231116879786        0.2744675706963336
11.32348183468            59.763677855986074       34.6176972962326         0.2510137348355631
12.771533370016064        55.85937499999998        34.49894559423996        0.27012111648230175
-1.5445520135844626       57.03124999999998        60.54965648099007        0.10404390974373622
-0.3050112971223418       64.06249999999997        57.79936310532341        0.10528798989887071
3.1030287483114587        59.22851562499998        60.06133087532616        0.10375294907473147
-3.667440808986449        56.640624999999986       45.66189860529542        0.1850034657711719
-2.107608295622419        59.37499999999997        47.719203168380766       0.16458446245530467
0.17631825437936577       54.68749999999997        43.31282981310983        0.20909325553747318
2.027744697570218         62.499999999999986       39.75111388387375        0.20576566163743154
5.409089838360589         58.59374999999999        38.233346951777904       0.2340643107820262
3.2976910788480507        58.593749999999986       46.43731553725442        0.17462898293405804
6.308093709426088         49.99999999999998        34.5927741345511         0.31213740640357396
15.044523651741184        52.929687499999986       34.70790218181652        0.2778801984705232
10.500540950509606        49.99999999999998        35.69132047310408        0.29360219110088936
11.299145480070855        51.86732050678493        37.403166119957376       0.26618371781052186
11.359008117893659        59.099353735122875       39.022977881209755       0.22014300464751105
33.82364125258228         62.499999999999986       32.92651492879844        0.1946169725526975
25.359702750850833        62.36293790033502        29.94820930815837        0.24001715606478202
23.121487530351864        69.84388158499274        33.583354977753125       0.1820077177942179
20.155432969869445        64.06249999999997        32.68293096739797        0.22541999122576273
22.783784056243384        57.03124999999998        34.575996378434944       0.2402354281816513
16.943320862701942        85.791551536528          73.71049679637241        0.026818162974038978
27.702151742824284        99.99999999999996        60.482555674507985       0
18.75161925178585         74.78226280410492        78.62293973420331        0.037633910923217884
10.308989233515753        75.44401741341098        70.18486647107889        0.050586337037080625
37.42880642473135         84.6488332060351         64.46595112650982        0.03282638641812294
39.436809856468194        87.49999999999997        43.7718402735216         0.04805926668263826
33.10565137162114         74.99999999999997        38.98766306247476        0.11623517988381936
9.49910306052978          68.74999999999997        38.98931502310348        0.17646938314515764
5.912110044053578         81.24999999999997        61.95153369880442        0.053156324411023144
18.032083974133833        75.22382352630285        40.68255268402367        0.12871302768996562
25.64538355601435         86.07441660301755        53.430662799355176       0.04754227668203229
3.6978840199737046        81.24999999999997        47.35132787116524        0.08576667458404535
5.696191961910027         74.99999999999997        39.240116391493174       0.14438987105313783
13.861960687297364        87.49999999999999        42.395374472200515       0.06510998505863105
8.693885274936475         69.14062499999999        46.5150184908351         0.13718265564325274
25.62336957214273         68.55764781997301        41.57533450770131        0.14481740216977054
30.9411489179112          74.99999999999997        76.32817337063234        0.03719230791836937
2.890529596860375         64.45312499999999        50.87996256347374        0.13381912568496646
7.173390197243329         69.2787082161833         62.38695805009398        0.07959487780749958
7.80362103559188          69.52115032671213        54.08816101728116        0.10537854146110426
0.33529208607023797       49.99999999999998        64.3720087304651         0.09152667383079933
1.1860832877336331        54.79043006345192        59.79877798829665        0.1085773443009536
0.6904438322435829        52.39521503172596        58.88153708931826        0.11324849705902948
1.6794529837717898        49.99999999999998        60.923934421033216       0.10413844346373577
46.66241718587804         69.19133882737339        68.01136453921771        0.047954194290322404
40.04672845879363         68.03720830150877        51.16190450201617        0.0906440675197065
51.70825087707961         65.81627056282468        55.8662121442036         0.06841262936335572
41.55730371731573         49.99999999999997        34.574028532632475       0.19692955414438315
33.292213643641645        66.53473827826643        41.76252846265912        0.13798609984157073
42.368899729184285        59.37499999999997        40.95628993897756        0.14128497142136673
51.517355884074064        57.15864775324187        70.86781587549338        0.050605715254934604
14.95751581882039         70.31249999999999        71.95307109299705        0.05435967185759791
33.29788959353866         66.83147945950748        63.08846235101654        0.06950953639340617
22.55746165849378         62.499999999999986       74.98831868351962        0.054719494007559946
32.375122780479245        61.83973162462964        70.106439129601          0.06062783773743254
30.318778565984864        55.3212184857733         75.52797400371949        0.05488519484496719
14.410267856330082        49.99999999999998        35.266504264868665       0.28815228440952995
20.435280141671996        49.99999999999998        32.4182820140798         0.2960913767990688
17.3175139334663          49.99999999999998        34.91685876939307        0.2831604439332334
20.050648994854843        53.51562499999998        34.746427573914005       0.2617624895461272
16.042469141517746        49.99999999999998        37.1858757558299         0.26603508758865235
-1.8260801546034406       58.20312499999997        54.13442982468542        0.13127794088278485
-0.8156378889249543       54.10156249999998        56.049363007512646       0.12607309269989642
11.172526698275675        65.62499999999999        64.90934476639602        0.07796168589384433
6.480085765362096         59.15195462880773        65.55046827965187        0.0843750118223565
3.2363138853309255        55.79296868283148        62.79310355362549        0.09630926061595255
6.227532633271576         53.97481773310607        66.60152448457309        0.08385445376194055
12.67315054867602         57.81249999999998        69.27890438140146        0.0733998052811362
3.504336216177162         49.99999999999998        63.19591339895453        0.09561701489611575
2.9811564064800744        52.39521503172596        60.25810394207832        0.10728340708544117
4.938715622876816         52.574530020777026       63.30094114750595        0.09542758821995306
7.750609510207382         61.425781249999986       59.573005269662254       0.10214260904193631
31.81898352584502         56.249999999999986       37.60574487763043        0.19655678105811705
27.294785162588045        49.99999999999998        29.59516352691087        0.2946638586430267
32.7088986346637          49.99999999999997        35.73748798829025        0.2239346529195691
23.524015568529816        53.10272525942214        38.963036316445496       0.22086885925402006
25.412135142617316        49.99999999999998        36.469061789471915       0.2442476038512084
-4.876011478132025        49.99999999999998        48.378726449300416       0.1735170818672248
-4.467140439199982        55.46479481857505        49.48598806960336        0.1613290786563217
-0.7016994622771905       54.150390624999986       51.47772259681965        0.15104786777403775
-3.304311523947645        49.99999999999998        51.85495341824252        0.15064544808133767
0.9642985986370571        52.293996968974064       45.96940472409158        0.19167942912863467
11.689638892430542        53.009991379268364       40.37786847663266        0.23340866107114466
6.207245946334479         62.499999999999986       44.986472443652545       0.17055995768641175
15.247914161564786        54.882812499999986       38.43029357039536        0.23687740252447756
17.449378885907695        59.76562499999999        38.17313035426811        0.21432734008733187
4.328692322139085         57.226562499999986       54.2366657729285         0.13191633452021367
7.420129990953705         57.910156249999986       51.40358887542371        0.1451162540350238
0.32938852189801876       54.002133172254666       47.56756495183685        0.17704006369688705
3.9041331011576643        56.29882812499997        49.64587375314001        0.15906885746056698
7.387172700865803         58.59374999999999        42.75057167395131        0.1983785152473431
7.3362307404065055        56.24999999999999        47.61091550171566        0.1712375966348443
11.11073770206502         55.468749999999986       43.0531627505793         0.2035815056603078
13.046449437221874        49.99999999999998        38.6874567865226         0.25921419851916294
